Storrie Severity,Chips Severity,plot num,plot,Spp,dist,azim,dbh,snag_stump  diam,per live crown,snag class,fire hist,live emer ht
1,4,4,1.4.4,ABCO,,,,11,,STUMP,SSKC,
1,4,4,1.4.4,ABCO,8.8,121,,11.5,,4,SSKC,2.1
1,4,4,1.4.4,ABCO,11.7,356,,11.5,,4,SSKC,
1,4,4,1.4.4,ABCO,7,22,,12,,4,SSKC,1.9
1,4,4,1.4.4,ABCO,8.6,3,,12.2,,4,SSKC,2.4
1,4,4,1.4.4,ABCO,11.3,69,,12.4,,4,SSKC,6.3
1,4,4,1.4.4,ABCO,8.7,26,,12.7,,4,SSKC,2.7
1,4,4,1.4.4,ABCO,10.2,48,,12.8,,4,SSKC,1.8
1,4,4,1.4.4,ABCO,10.5,317,,13.5,,4,SSKC,2.2
1,4,4,1.4.4,ABCO,9.6,47,,13.8,,4,SSKC,2.4
1,4,4,1.4.4,ABCO,8.3,69,,13.9,,4,SSKC,
1,4,4,1.4.4,ABCO,6.2,3,,14.8,,4,SSKC,2.6
1,4,4,1.4.4,ABCO,7,105,,14.9,,4,SSKC,
1,4,4,1.4.4,ABCO,11.6,62,,15,,4,SSKC,2.7
1,4,4,1.4.4,ABCO,10.2,359,,15,,4,SSKC,3.3
1,4,4,1.4.4,ABCO,3.8,91,,15.1,,4,SSKC,5
1,4,4,1.4.4,ABCO,9.4,10,,15.8,,4,SSKC,2.1
1,4,4,1.4.4,ABCO,6.3,5,,15.9,,4,SSKC,2
1,4,4,1.4.4,ABCO,6.3,258,,16.2,,6,SSKC,2.6
1,4,4,1.4.4,ABCO,8.8,328,,16.4,,4,SSKC,2.5
1,4,4,1.4.4,ABCO,8.6,65,,16.5,,4,SSKC,
1,4,4,1.4.4,ABCO,9,62,,16.5,,4,SSKC,
1,4,4,1.4.4,ABCO,10,0,,16.8,,4,SSKC,2.5
1,4,4,1.4.4,ABCO,9.1,50,,16.8,,4,SSKC,2.7
1,4,4,1.4.4,ABCO,7.1,55,,17.5,,4,SSKC,2.4
1,4,4,1.4.4,ABCO,9.5,199,,17.5,,4,SSKC,3.1
1,4,4,1.4.4,ABCO,7.5,4,,18.2,,4,SSKC,2.2
1,4,4,1.4.4,ABCO,10.4,18,,18.4,,4,SSKC,2.3
1,4,4,1.4.4,ABCO,6.3,1,,19,,4,SSKC,2.2
1,4,4,1.4.4,ABCO,5.6,100,,19,,4,SSKC,3
1,4,4,1.4.4,ABCO,8.5,55,,19.1,,4,SSKC,2.5
1,4,4,1.4.4,ABCO,3.7,336,,19.8,,4,SSKC,2.2
1,4,4,1.4.4,ABCO,7.6,52,,20,,4,SSKC,2.2
1,4,4,1.4.4,ABCO,10.8,50,,20.1,,4,SSKC,2.4
1,4,4,1.4.4,ABCO,6.2,202,,20.4,,4,SSKC,3.3
1,4,4,1.4.4,ABCO,11.6,352,,20.9,,4,SSKC,
1,4,4,1.4.4,ABCO,10.8,42,,21.2,,4,SSKC,2.5
1,4,4,1.4.4,ABCO,3.3,132,,23.3,,4,SSKC,5.1
1,4,4,1.4.4,ABCO,4.9,249,,27.5,,4,SSKC,1.9
1,4,4,1.4.4,ABCO,10.4,60,,27.9,,4,SSKC,2.6
1,4,4,1.4.4,ABCO,10.5,76,,27.9,,4,SSKC,
1,4,4,1.4.4,ABCO,5.7,62,,29.8,,4,SSKC,
1,4,4,1.4.4,ABCO,7.1,69,,30.9,,4,SSKC,
1,4,4,1.4.4,ABCO,,,,32,,STUMP,SSKC,
1,4,4,1.4.4,ABCO,10.1,23,,36,,4,SSKC,2.9
1,4,4,1.4.4,ABCO,6.7,28,,43.4,,4,SSKC,2.5
1,4,4,1.4.4,CADE,11.3,155,,13,,4,SSKC,3.8
1,4,4,1.4.4,PILA,3.8,22,,25,,4,SSKC,3.4
1,4,4,1.4.4,PILA,,,,26,,STUMP,SSKC,
1,4,4,1.4.4,PIPO,9.9,274,,21.4,,4,SSKC,4.1
1,4,4,1.4.4,PIPO,8.9,177,,30.1,,4,SSKC,3.9
1,4,4,1.4.4,PIPO,7,315,,34.4,,4,SSKC,2.7
1,4,4,1.4.4,PSME,5.4,218,,123,,3,SSKC,7.3
1,4,4,1.4.4,PSME,,,,130,,STUMP,SSKC,
1,4,4,1.4.4,PSME,,,,140,,STUMP,SSKC,
1,4,4,1.4.4,QUCH,7.8,297,,14.4,,4,SSKC,2.7
1,4,4,1.4.4,QUKE,8.5,87,,0,,,CP,1.6
1,4,4,1.4.4,QUKE,10,92,,0,,,CP,1.9
1,4,4,1.4.4,QUKE,6.7,121,,0,,,CP,2.2
1,4,4,1.4.4,QUKE,5.9,87,,0,,,CP,2.4
1,4,4,1.4.4,QUKE,8.9,132,,0,,,CP,2.5
1,4,4,1.4.4,QUKE,9.9,219,,0,,,CP,2.5
1,4,4,1.4.4,QUKE,11.3,95,,0,,,CP,2.6
1,4,4,1.4.4,QUKE,6.7,121,,12,,4,SSKC,3.9
1,4,4,1.4.4,QUKE,10,92,,14.5,,4,SSKC,3.9
1,4,4,1.4.4,QUKE,8.9,132,,18.4,,4,SSKC,2.9
1,4,4,1.4.4,QUKE,8.9,132,,20.5,,4,SSKC,2.2
1,4,4,1.4.4,QUKE,8.5,87,,20.5,,4,SSKC,2.6
1,4,4,1.4.4,QUKE,8.9,132,,21.1,,4,SSKC,4.9
1,4,4,1.4.4,QUKE,11.3,95,,21.5,,4,SSKC,2.1
1,4,4,1.4.4,QUKE,6.7,121,,22.4,,4,SSKC,3.2
1,4,4,1.4.4,QUKE,9.9,219,,22.4,,4,SSKC,5.3
1,4,4,1.4.4,QUKE,9.9,219,,23,,4,SSKC,2.6
1,4,4,1.4.4,QUKE,8.9,132,,25,,4,SSKC,4.6
1,4,4,1.4.4,QUKE,5.9,87,,25.5,,4,SSKC,2.2
1,4,4,1.4.4,QUKE,11.3,95,,26.1,,4,SSKC,1.9
1,4,4,1.4.4,QUKE,11,205,,28.2,,4,SSKC,4.2
1,4,5,1.4.5,ABCO,,,,3,,STUMP,KC,2.3
1,4,5,1.4.5,ABCO,,,,4,,STUMP,SSKC,
1,4,5,1.4.5,ABCO,3.6,51,,6,,5,SSKC,4.1
1,4,5,1.4.5,ABCO,2.3,162,,7.5,,4,SSKC,2.3
1,4,5,1.4.5,ABCO,11.6,274,,13,,4,SSKC,3.5
1,4,5,1.4.5,ABCO,11.4,272,,18.1,,4,SSKC,3.1
1,4,5,1.4.5,ABCO,,,,24,,STUMP,SSKC,
1,4,5,1.4.5,ABCO,11.6,208,,24.2,,4,SSKC,5.7
1,4,5,1.4.5,ABCO,10.5,236,,28.2,,4,SSKC,4.6
1,4,5,1.4.5,ABCO,11.4,246,,36.1,,4,SSKC,7.4
1,4,5,1.4.5,ABCO,11.4,223,,37.8,,4,SSKC,6
1,4,5,1.4.5,ABCO,10,218,,39.2,,4,SSKC,5.8
1,4,5,1.4.5,ABCO,,,,72,,STUMP,SSKC,
1,4,5,1.4.5,CADE,,,,6,,STUMP,SSKC,
1,4,5,1.4.5,CADE,,,,6,,STUMP,SSKC,
1,4,5,1.4.5,CADE,8,253,,7,,4,SSKC,5.3
1,4,5,1.4.5,CADE,10.4,244,,9.2,,4,SSKC,3.8
1,4,5,1.4.5,CADE,7.3,264,,10.5,,4,SSKC,5.1
1,4,5,1.4.5,CADE,10.3,237,,13.4,,4,SSKC,4.5
1,4,5,1.4.5,CADE,11.4,319,,18.5,,4,SSKC,1.9
1,4,5,1.4.5,CADE,9.4,207,,19.5,,4,SSKC,2.4
1,4,5,1.4.5,CADE,11.3,302,,25.1,,4,SSKC,4.5
1,4,5,1.4.5,PILA,,,,24,,STUMP,SSKC,
1,4,5,1.4.5,PILA,10.6,35,,69,,6,SSKC,0.7
1,4,5,1.4.5,PIPO,,,,22,,STUMP,SSKC,
1,4,5,1.4.5,PIPO,,,,33.6,,STUMP,SSKC,
1,4,5,1.4.5,PIPO,11.8,345,,40,,4,SSKC,5.7
1,4,5,1.4.5,PIPO,9.1,231,,41.2,,4,SSKC,1.3
1,4,5,1.4.5,PIPO,6.1,284,,41.6,,4,SSKC,5.7
1,4,5,1.4.5,PIPO,7.8,3,,48,,4,SSKC,4
1,4,5,1.4.5,PIPO,8.1,319,,49.2,,4,SSKC,6.8
1,4,5,1.4.5,PIPO,1.1,91,,50.2,,6,SSKC,4.3
1,4,5,1.4.5,PIPO,3.3,225,,50.2,,4,SSKC,5.6
1,4,5,1.4.5,QUCH,,,,7.2,,STUMP,SSKC,
1,4,5,1.4.5,QUKE,2.3,166,,0,,,CP,2.1
1,4,5,1.4.5,QUKE,9,31,,0,,,CP,2.3
1,4,5,1.4.5,QUKE,3.9,145,,0,,,CP,2.4
1,4,5,1.4.5,QUKE,3.8,319,,0,,,CP,2.5
1,4,5,1.4.5,QUKE,3.8,319,,11.4,,4,SSKC,6.4
1,4,5,1.4.5,QUKE,3.8,319,,12.4,,4,SSKC,5.9
1,4,5,1.4.5,QUKE,3.8,319,,13,,4,SSKC,3
1,4,5,1.4.5,QUKE,3.8,319,,15.1,,4,SSKC,4
1,4,5,1.4.5,QUKE,2.3,166,,15.2,,4,SSKC,4.3
1,4,5,1.4.5,QUKE,9,31,,15.4,,4,SSKC,6.7
1,4,5,1.4.5,QUKE,9,31,,16,,4,SSKC,6.9
1,4,5,1.4.5,QUKE,3.8,319,,16.5,,4,SSKC,5.3
1,4,5,1.4.5,QUKE,2.3,166,,20.5,,4,SSKC,4.6
1,4,5,1.4.5,QUKE,2.3,166,,23.1,,4,SSKC,6.6
1,4,5,1.4.5,QUKE,3.9,145,,24.9,,4,SSKC,5.6
1,4,5,1.4.5,QUKE,3.9,145,,28,,4,SSKC,6.1
1,4,6,1.4.6,ABCO,,,,2,,STUMP,KC,2.2
1,4,6,1.4.6,ABCO,,,,2,,STUMP,KC,2.2
1,4,6,1.4.6,ABCO,,,,2.4,,STUMP,KC,2
1,4,6,1.4.6,ABCO,,,,4,,STUMP,SSKC,
1,4,6,1.4.6,ABCO,,,,4.2,,STUMP,SSKC,
1,4,6,1.4.6,ABCO,,,,4.2,,STUMP,SSKC,
1,4,6,1.4.6,ABCO,11.3,355,,5.5,,4,SSKC,2.6
1,4,6,1.4.6,ABCO,5.4,6,,7,,4,SSKC,4.5
1,4,6,1.4.6,ABCO,7.2,94,,9.2,,4,SSKC,5.2
1,4,6,1.4.6,ABCO,9.3,34,,15.5,,4,SSKC,2.4
1,4,6,1.4.6,ABCO,10.3,66,,16.2,,4,SSKC,3
1,4,6,1.4.6,ABCO,10.1,86,,19.2,,4,SSKC,5.1
1,4,6,1.4.6,ABCO,9.4,78,,28,,4,SSKC,4.7
1,4,6,1.4.6,ABCO,,,,38.8,,STUMP,SSKC,
1,4,6,1.4.6,CADE,,,,3.3,,STUMP,KC,1.5
1,4,6,1.4.6,CADE,,,,4,,STUMP,SSKC,
1,4,6,1.4.6,CADE,,,,4.2,,STUMP,SSKC,
1,4,6,1.4.6,CADE,,,,5,,STUMP,SSKC,
1,4,6,1.4.6,CADE,,,,5.5,,STUMP,SSKC,
1,4,6,1.4.6,CADE,5,101,,6.5,,4,SSKC,3.3
1,4,6,1.4.6,CADE,,,,6.5,,STUMP,SSKC,
1,4,6,1.4.6,CADE,4.9,70,,9.5,,4,SSKC,3
1,4,6,1.4.6,CADE,6.1,79,,9.7,,4,SSKC,4.1
1,4,6,1.4.6,CADE,11.2,155,,12.3,,4,SSKC,6.2
1,4,6,1.4.6,CADE,7.7,136,,88.6,,4,SSKC,4.5
1,4,6,1.4.6,PILA,6.2,44,,6,,4,SSKC,6.1
1,4,6,1.4.6,PILA,10.6,51,,9.5,,4,SSKC,4.7
1,4,6,1.4.6,PILA,7.5,77,,11.1,,4,SSKC,4.5
1,4,6,1.4.6,PIPO,8.8,28,,16,,4,SSKC,4.3
1,4,6,1.4.6,PIPO,11.3,23,,20.2,,4,SSKC,4.4
1,4,6,1.4.6,PSME,4.6,260,,97.8,,3,SSKC,5.4
1,4,6,1.4.6,PSME,5.7,228,,124.2,,3,SSKC,2.3
1,4,6,1.4.6,QUCH,11.2,221,,0,,,SSKC,1.7
1,4,6,1.4.6,QUCH,11.4,167,,0,,,SSKC,6.8
1,4,6,1.4.6,QUCH,11.2,221,,4.3,,4,SSKC,5.2
1,4,6,1.4.6,QUCH,11.2,221,,6,,4,SSKC,4.6
1,4,6,1.4.6,QUCH,9.4,260,,8,,4,SSKC,3.8
1,4,6,1.4.6,QUCH,11.2,221,,8.4,,4,SSKC,3.3
1,4,6,1.4.6,QUCH,9.4,260,,10.2,,4,SSKC,2
1,4,6,1.4.6,QUCH,11.2,221,,10.4,,4,SSKC,3.6
1,4,6,1.4.6,QUCH,11.2,221,,11.5,,4,SSKC,3.9
1,4,6,1.4.6,QUCH,11.2,221,,13,,4,SSKC,3
1,4,6,1.4.6,QUCH,9.4,260,,13.2,,4,SSKC,4.4
1,4,6,1.4.6,QUCH,11.4,167,,15.2,,4,SSKC,2.3
1,4,6,1.4.6,QUCH,11.4,167,,16.2,,4,SSKC,6.3
1,4,6,1.4.6,QUCH,11.4,167,,18.4,,4,SSKC,4.4
1,4,6,1.4.6,QUKE,7,292,,0,,,SSKC,2
1,4,6,1.4.6,QUKE,10.7,196,,0,,,SSKC,2.3
1,4,6,1.4.6,QUKE,5.6,317,,0,,,SSKC,6.4
1,4,6,1.4.6,QUKE,5.7,348,,0,,,SSKC,
1,4,6,1.4.6,QUKE,10.1,128,,6.5,,4,SSKC,1.7
1,4,6,1.4.6,QUKE,10.7,196,,7,, ,SSKC,2.1
1,4,6,1.4.6,QUKE,7,292,,8,,6,SSKC,2.5
1,4,6,1.4.6,QUKE,5.6,317,,8.3,,5,SSKC,4.7
1,4,6,1.4.6,QUKE,5.6,317,,12.2,,5,KC,
1,4,6,1.4.6,QUKE,5.7,348,,14.3,,4,KC,
2,1,1,2.1.1,ABCO,7.7,6,,30.7,,5BT,KS,
2,1,1,2.1.1,ABCO,8.3,2,50.5,0,,,SSSC,
2,1,1,2.1.1,ABCO,13.8,49,45.2,0,20,,SSSC,
2,1,1,2.1.1,CADE,15.8,65,59.9,0,30,,SSSC,
2,1,1,2.1.1,PILA,10.2,88,,89.1,,3,KS,3.1
2,1,1,2.1.1,PILA,2.4,23,93.7,0,,,SSSC,
2,1,1,2.1.1,PILA,9.3,125,61.9,0,60,,SSSC,
2,1,1,2.1.1,PSME,13.2,137,,40.5,,,KS,1
2,1,1,2.1.1,PSME,15.8,64,,65,,4BT,KS,5.1
2,1,1,2.1.1,PSME,5.4,320,92.3,0,60,,SSSC,
2,1,1,2.1.1,PSME,14.3,120,31.5,0,60,,SSSC,
2,1,1,2.1.1,PSME,13.8,148,,27.3,,,SSSC,
2,1,1,2.1.1,QUKE,12.3,354,,27,,4,KS,5.4
2,1,1,2.1.1,QUKE,6,160,,27,,,KS,
2,1,1,2.1.1,QUKE,9.8,139,,28,,4,KS,6.1
2,1,1,2.1.1,QUKE,12,8,,32,,5,KS,5.1
2,1,1,2.1.1,QUKE,15,306,,0,,,KSKC,
2,1,1,2.1.1,QUKE,15.3,277,,0,,,KSKC,
2,1,1,2.1.1,QUKE,4.6,104,,0,,,KSSC,
2,1,1,2.1.1,QUKE,4.6,104,,0,,,KSSC,
2,1,1,2.1.1,QUKE,4.8,274,,0,,,KSSC,
2,1,1,2.1.1,QUKE,5.8,306,,0,,,KSSC,
2,1,1,2.1.1,QUKE,6,160,,0,,,KSSC,
2,1,1,2.1.1,QUKE,9.8,139,,0,,,KSSC,
2,1,1,2.1.1,QUKE,12,7,,0,,,KSSC,
2,1,1,2.1.1,QUKE,12.3,354,,0,,,KSSC,
2,1,1,2.1.1,QUKE,13.2,95,,0,,,KSSC,
2,1,1,2.1.1,QUKE,13.5,339,,0,, ,KSSC,
2,1,1,2.1.1,QUKE,14.3,114,,0,,,KSSC,
2,1,1,2.1.1,QUKE,15.6,144,,0,,,KSSC,
2,1,2,2.1.2,CADE,6.6,210,,26.5,,3,SSKC,
2,1,2,2.1.2,CADE,5.6,225,,27,,,SSKC,
2,1,2,2.1.2,CADE,10.6,236,,44,,3,SSKC,
2,1,2,2.1.2,CADE,5.6,47,11.3,0,65,,SSSC,2.2
2,1,2,2.1.2,CADE,1.6,46,5.1,0,35,,SSSC,
2,1,2,2.1.2,CADE,1.9,47,16,0,40,,SSSC,
2,1,2,2.1.2,CADE,2,334,12,0,30,,SSSC,
2,1,2,2.1.2,CADE,2.1,13,20.3,0,45,,SSSC,
2,1,2,2.1.2,CADE,2.3,13,30.9,0,50,,SSSC,
2,1,2,2.1.2,CADE,2.7,42,18,0,40,,SSSC,
2,1,2,2.1.2,CADE,2.9,335,11.7,0,20, ,SSSC,
2,1,2,2.1.2,CADE,4,30,3.9,0,30,,SSSC,
2,1,2,2.1.2,CADE,5.2,350,14,0,70,,SSSC,
2,1,2,2.1.2,CADE,7.4,47,7.5,0,80,,SSSC,
2,1,2,2.1.2,CADE,9.5,123,26.1,0,60,,SSSC,
2,1,2,2.1.2,CADE,10.3,321,22.4,0,70,,SSSC,
2,1,2,2.1.2,PIPO,4.6,240,8.8,0,5,,SSSC,
2,1,2,2.1.2,PIPO,7,127,8.8,0,35,,SSSC,
2,1,2,2.1.2,PSME,10.9,180,,25.2,,3,SSKC,
2,1,2,2.1.2,PSME,2.5,47,25.8,0,80,,SSSC,
2,1,2,2.1.2,PSME,3,30,9.6,0,45,,SSSC,
2,1,2,2.1.2,PSME,4,47,4.8,0,55,,SSSC,
2,1,2,2.1.2,PSME,9.5,117,6.1,0,85,,SSSC,
2,1,2,2.1.2,QUKE,8.2,225,,17.9,,4,KC,
2,1,2,2.1.2,QUKE,6.1,210,,21,,5,KC,
2,1,2,2.1.2,QUKE,10.8,208,,21.8,,4,KC,
2,1,2,2.1.2,QUKE,2.4,35,27.4,0,25,,SSSC,
2,1,2,2.1.2,QUKE,3.4,235,17.3,0,40,,SSSC,
2,1,2,2.1.2,QUKE,3.6,222,14.7,0,50,,SSSC,
2,1,2,2.1.2,QUKE,4.2,260,19.7,0,40,,SSSC,
2,1,2,2.1.2,QUKE,5.2,127,21.3,0,35,,SSSC,
2,1,2,2.1.2,QUKE,5.6,210,13,0,65,,SSSC,
2,1,2,2.1.2,QUKE,5.9,140,21.2,0,50,,SSSC,
2,1,2,2.1.2,QUKE,7.1,237,17.5,0,40,,SSSC,
2,1,3,2.1.3,ABCO,5,216,,14.7,,4,KS,
2,1,3,2.1.3,ABCO,11.4,340,,17,4BT,,KS,
2,1,3,2.1.3,ABCO,1.2,2,20.8,0,40,,SSSC,
2,1,3,2.1.3,ABCO,1.6,303,36.8,0,40,,SSSC,
2,1,3,2.1.3,ABCO,4.3,100,19.8,0,70, ,SSSC,
2,1,3,2.1.3,ABCO,6.5,205,27.6,0,40,,SSSC,
2,1,3,2.1.3,ABCO,6.6,36,32.4,0,50,,SSSC,
2,1,3,2.1.3,ABCO,6.8,225,40.3,0,40,,SSSC,
2,1,3,2.1.3,ABCO,7.3,15,29.9,0,40,,SSSC,
2,1,3,2.1.3,ABCO,8.7,316,23.4,0,25,,SSSC,
2,1,3,2.1.3,ABCO,8.7,353,32.4,0,40,,SSSC,
2,1,3,2.1.3,ABCO,9.3,347,52,0,50,,SSSC,
2,1,3,2.1.3,ABCO,9.4,73,36.6,0,55,,SSSC,
2,1,3,2.1.3,ABCO,9.7,324,35.5,0,35,,SSSC,
2,1,3,2.1.3,ABCO,9.8,323,42.1,0,,,SSSC,
2,1,3,2.1.3,ABCO,10.6,100,25.2,0,40,,SSSC,
2,1,3,2.1.3,ABCO,2.1,26,,8.9,,4,U,
2,1,3,2.1.3,ABCO,,,,32,,STUMP,U,
2,1,3,2.1.3,CADE,3.9,61,11.5,0,60,,SSSC,
2,1,3,2.1.3,CADE,4.3,216,14.5,0,50,,SSSC,
2,1,3,2.1.3,CADE,4.5,187,27,0,60,,SSSC,
2,1,3,2.1.3,CADE,7.6,360,11.4,0,5,,SSSC,
2,1,3,2.1.3,CADE,7.6,24,21.4,0,40,,SSSC,
2,1,3,2.1.3,PILA,9.8,78,75.9,0,30,,SSSC,
2,1,3,2.1.3,PILA,10.7,288,116.5,0,40,,SSSC,
2,1,3,2.1.3,QUKE,9.3,294,,19,,5,KS,
2,1,3,2.1.3,QUKE,10.4,102,,0,,,KSSC,
2,1,3,2.1.3,QUKE,10.4,102,,32.1,,5,KC,
2,1,3,2.1.3,QUKE,4.3,132,27,0,50,,SSSC,
2,1,3,2.1.3,QUKE,6.8,231,,0,,,SSSC,
2,1,3,2.1.3,QUKE,8.5,360,21.8,0,,,SSSC,
2,1,3,2.1.3,QUKE,9.3,294,,0,,,SSSC,
2,1,3,2.1.3,QUKE,6.8,231,,18.5,,,SSSC,2.3
2,1,3,2.1.3,QUKE,1.5,260,18.5,47,,,SSSC,
2,1,3,2.1.3,QUKE,,,,26,,STUMP,U,
2,1,4,2.1.4,ABCO,,,,1.8,,STUMP,KC,
2,1,4,2.1.4,ABCO,,,,5.1,,STUMP,KC,
2,1,4,2.1.4,ABCO,9.6,34,,6.2,,3,KC,
2,1,4,2.1.4,ABCO,,,,7.4,,STUMP,KC,
2,1,4,2.1.4,ABCO,6.6,8,,8.9,,3,SSKC,
2,1,4,2.1.4,ABCO,9.7,8,,11.7,,3,SSKC,
2,1,4,2.1.4,ABCO,5,49,,12.5,,3,SSKC,
2,1,4,2.1.4,ABCO,4.5,338,,13.2,,3,SSKC,
2,1,4,2.1.4,ABCO,10,333,5.2,0,30,,SSSC,2.4
2,1,4,2.1.4,ABCO,3.1,60,17.9,0,35,,SSSC,
2,1,4,2.1.4,ABCO,3.4,34,6.5,0,15,,SSSC,
2,1,4,2.1.4,ABCO,4,267,5.3,0,65,,SSSC,
2,1,4,2.1.4,ABCO,4.1,55,14.1,0,20,,SSSC,
2,1,4,2.1.4,ABCO,4.7,322,26.5,0,45,,SSSC,
2,1,4,2.1.4,ABCO,5.8,42,31.5,0,45,,SSSC,
2,1,4,2.1.4,ABCO,5.9,163,8,0,80,,SSSC,
2,1,4,2.1.4,ABCO,6.1,342,15.1,0,60,,SSSC,
2,1,4,2.1.4,ABCO,6.2,4,4,0,45,,SSSC,
2,1,4,2.1.4,ABCO,6.2,357,5,0,45,,SSSC,
2,1,4,2.1.4,ABCO,7.1,342,8.2,0,45,,SSSC,
2,1,4,2.1.4,ABCO,8.3,359,2.7,0,15,,SSSC,
2,1,4,2.1.4,ABCO,8.9,360,2.8,0,30,,SSSC,
2,1,4,2.1.4,ABCO,10,334,11.8,0,60,,SSSC,
2,1,4,2.1.4,ABCO,10.4,1,10.7,0,5,,SSSC,
2,1,4,2.1.4,CADE,,,,1.8,,STUMP,KC,
2,1,4,2.1.4,CADE,,,,5,,STUMP,KC,
2,1,4,2.1.4,PILA,9.2,97,,13.6,,3,U,2.1
2,1,4,2.1.4,PILA,,,,157.3,,STUMP,U,
2,1,4,2.1.4,PSME,3.5,290,20.5,0,45,,SSSC,
2,1,4,2.1.4,PSME,10.8,311,13.6,0,70,,SSSC,
2,1,4,2.1.4,QUKE,10.5,10,,27.2,,4,KC,
2,1,4,2.1.4,QUKE,3.3,74,20.1,0,30,,SSSC,
2,1,4,2.1.4,QUKE,3.3,78,22,0,35,,SSSC,
2,1,4,2.1.4,QUKE,3.3,88,16.4,0,40,,SSSC,
2,1,4,2.1.4,QUKE,3.7,197,26.3,0,30,,SSSC,
2,1,4,2.1.4,QUKE,4.5,127,22.4,0,45,,SSSC,
2,1,4,2.1.4,QUKE,4.7,328,39.3,0,45,,SSSC,
2,1,4,2.1.4,QUKE,5.3,129,20.9,0,45,,SSSC,
2,1,4,2.1.4,QUKE,6.2,161,31.2,0,45,,SSSC,
2,1,4,2.1.4,QUKE,6.9,165,31.1,0,40,,SSSC,
2,1,4,2.1.4,QUKE,9.5,88,22,0,35, ,SSSC,
2,1,4,2.1.4,QUKE,10.1,128,21.9,0,40,,SSSC,
2,1,4,2.1.4,QUKE,11.5,130,19.2,0,15,,SSSC,
2,1,4,2.1.4,QUKE,11.8,59,29.6,0,40,,SSSC,
2,1,4,2.1.4,QUKE,,,,5.3,,STUMP,U,
2,1,4,2.1.4,QUKE,5.2,126,,11.6,,6,U,
2,1,4,2.1.4,QUKE,10.1,133,,17.2,,5,U,
2,1,4,2.1.4,QUKE,,,,36.2,,STUMP,U,
2,1,4,2.1.4,QUKE,,,,59,,STUMP,U,
2,1,4,2.1.4,QUKE,,,,81,,STUMP,U,
2,1,5,2.1.5,ABCO,,,,54.5,,STUMP,KS,6.5
2,1,5,2.1.5,ABCO,7.4,293,27.4,0,15,,SSSC,
2,1,5,2.1.5,ABCO,8.1,102,36,0,25,,SSSC,
2,1,5,2.1.5,ABCO,8.2,126,47.1,0,25,,SSSC,
2,1,5,2.1.5,ABCO,8.3,5,53.3,0,30,,SSSC,
2,1,5,2.1.5,ABCO,8.5,226,48,0,30,,SSSC,
2,1,5,2.1.5,CADE,9.7,149,,14.6,,4,KS,
2,1,5,2.1.5,CADE,,,,24,,STUMP,KS,1.9
2,1,5,2.1.5,CADE,7.5,160,22.5,0,40,,SSSC,
2,1,5,2.1.5,CADE,9.6,231,14,0,40, ,SSSC,
2,1,5,2.1.5,CADE,10.8,152,27.5,0,45,,SSSC,
2,1,5,2.1.5,PILA,9.6,295,146,0,65,,SSSC,
2,1,5,2.1.5,PSME,4.4,131,,24.6,,7,KS,
2,1,5,2.1.5,PSME,10.7,55,129,0,50,,SSSC,
2,1,5,2.1.5,PSME,11.3,238,45.7,0,50,,SSSC,
2,1,5,2.1.5,QUKE,,,,25,,STUMP,KS,4.4
2,1,5,2.1.5,QUKE,,,,37,,STUMP,KS,1.5
2,1,5,2.1.5,QUKE,2.8,290,,0,,,KSSC,
2,1,5,2.1.5,QUKE,3.9,38,,0,,,KSSC,
2,1,5,2.1.5,QUKE,8.2,82,,0,,,KSSC,
2,1,6,2.1.6,ABCO,,,,14,,STUMP,KS,2.1
2,1,6,2.1.6,ABCO,,,,21,,STUMP,KS,
2,1,6,2.1.6,ABCO,,,,21,,STUMP,KS,
2,1,6,2.1.6,ABCO,,,,22,,STUMP,KS,
2,1,6,2.1.6,ABCO,,,,23,,STUMP,KS,
2,1,6,2.1.6,ABCO,6.7,207,,25.4,,7,KS,
2,1,6,2.1.6,ABCO,5.5,51,37.9,0,30,,SSSC,
2,1,6,2.1.6,ABCO,7.7,347,22.3,0,45,,SSSC,
2,1,6,2.1.6,ABCO,7.7,0,5.8,0,55,,SSSC,
2,1,6,2.1.6,ABCO,10.7,107,2.7,0,75,,SSSC,
2,1,6,2.1.6,ABCO,10.8,123,6.2,0,70,,SSSC,
2,1,6,2.1.6,ABCO,10.8,185,24.5,0,,,SSSC,
2,1,6,2.1.6,ABCO,11.1,123,11.5,0,70,,SSSC,
2,1,6,2.1.6,ABCO,11.3,97,7.2,0,70,,SSSC,
2,1,6,2.1.6,ABCO,11.4,103,17.5,0,75,,SSSC,
2,1,6,2.1.6,ABCO,11.5,96,5.3,0,60,,SSSC,
2,1,6,2.1.6,ABCO,11.9,208,35.6,0,35,,SSSC,
2,1,6,2.1.6,ABCO,,,,36,,STUMP,U,
2,1,6,2.1.6,ABCO,,,,37,,STUMP,U,
2,1,6,2.1.6,PSME,0.4,325,41.5,0,50,,SSSC,
2,1,6,2.1.6,PSME,3.1,0,26.5,0,35,,SSSC,
2,1,6,2.1.6,PSME,4.4,103,30.8,0,45,,SSSC,
2,1,6,2.1.6,PSME,4.6,187,38.2,0,40,,SSSC,
2,1,6,2.1.6,PSME,5.3,76,33.4,0,50,,SSSC,
2,1,6,2.1.6,PSME,5.3,101,26.8,0,45,,SSSC,
2,1,6,2.1.6,PSME,11.8,135,10.8,0,75,,SSSC,
